excerpt_id,id,sentiment_label,confidence,label_method,sample_weight,sittingDate,title,speaker,segment_no,speech_text
ANN_0250,ST4487,CAUTIOUS,HIGH,,0.9,13-01-2026,Raising Awareness of Cooling Spaces under Mercury Taskforce Heatwave Response Plan and Prioritising Access for Vulnerable Communities,Mr David Hoe,1,"asked the Minister for Sustainability and the Environment (a) how does the Government intend to raise awareness and publicise the activation and locations of cooling spaces under the Mercury Taskforce heatwave response plan; and (b) whether access to and locality of community cooling spaces can be prioritised for populations more vulnerable to heatwaves including seniors living alone, low-income households, rental flat dwellers and outdoor workers."
ANN_0471,ST494,CAUTIOUS,MEDIUM,,0.7,23-09-2025,President's Speech,Mr Fadli Fawzi,17,"Mr Speaker, I believe that the hon Member has mischaracterised what I said in my speech. I did not say to abandon meritocracy. What I was saying was that meritocracy, when it is taken to the extreme, it discourages our solidarity with the vulnerable. And I believe even in her speech, she gave a lot of examples of the people who are falling through the cracks of the system. And I think, ultimately, these are the people who both are advocating for."
ANN_0568,ST2168,CAUTIOUS,HIGH,,0.9,14-10-2025,Trends on Duration to Exit Bankruptcy from 2010 to 2025 and Possible Review of Bankruptcy Laws,Mr Saktiandi Supaat,1,"asked the Minister for Law (a) what is the average and median time taken for Singaporeans to exit bankruptcy between (i) 2010 and 2015, (ii) 2016 and 2020 and (iii) 2020 and 2025; (b) how do the figures differ if we only considered first-time bankrupts; and (c) whether a review of Singapore's bankruptcy laws is due since the last round of significant reforms in 2015."
ANN_0318,ST2853,POSITIVE,MEDIUM,,0.7,04-11-2025,Considerations for Converting HDB Car Park Space for Alternative Use,Mr Chee Hong Tat,2,"When considering requests to repurpose the Housing Development Board (HDB) multi-storey car parks (MSCPs) to other uses, HDB takes into account various factors, such as the demand for parking spaces over time, potential disamenities to residents and safety considerations. These include fire safety provisions, exit capacity and structural loading. Where suitable, HDB has supported such requests and converted the upper levels of some MSCPs to greenery and community gardens. HDB will also consider requests to repurpose MSCPs to other uses that benefit the community, subject to site-specific assessment on the technical feasibility and specific needs."
ANN_0077,ST1804,CAUTIOUS,HIGH,,0.9,14-10-2025,Criteria that Qualify for Intervention by Community Relations Unit and Unit's Effectiveness in Addressing Neighbourly Disputes,Mr Abdul Muhaimin Abdul Malik,2,asked the Minister for National Development since the pilot launch of the Community Relations Unit (CRU) in April 2025 (a) how many cases have been resolved or closed by the CRU; and (b) what is the Ministry’s assessment of the effectiveness of the CRU in addressing severe neighbour disputes involving noise and hoarding.
ANN_0399,ST772,CAUTIOUS,HIGH,,0.9,24-09-2025,Reviewing Regulatory Framework for Integrated Shield Plans and Assessing Practice of Pre-authorisation,Ms Mariam Jaafar,1,"asked the Coordinating Minister for Social Policies and Minister for Health given Integrated Shield Plans are primarily healthcare financing tools, whether the Government will consider reviewing the regulatory framework for Integrated Shield Plans to give greater regulatory oversight to the Ministry, or adopting a stronger dual or co-regulation model, to ensure better alignment with national healthcare priorities and patient protection."
ANN_0547,ST1054,NEUTRAL,HIGH,,0.9,24-09-2025,"Breakdown of Savings, Withdrawals and Closing Balances of CDA Accounts by Household Income Decile Groups for Children Born between 2014 and 2017",Ms Mariam Jaafar,1,"asked the Minister for Social and Family Development in respect of children born between 2014 and 2017 whose Child Development Accounts (CDAs) have been closed upon reaching the age of seven, what is the breakdown of withdrawals from their CDA accounts for different uses, broken down by household income decile groups."
ANN_0266,ST2229,CAUTIOUS,HIGH,,0.9,15-10-2025,Facilitating Cross-border Taxi Transfers between Singapore and Johor While Safeguarding Singapore P2P Drives' Livelihoods,Ms Sun Xueling,12,"I thank the Member for her supplementary question. Such apps have to be recognised by both Singapore and Malaysia. So, where we are aware that there are apps that are being used to provide cross-border services, but have actually not been endorsed by our local authorities before-hand, we will investigate. We cannot allow the proliferation of apps that have not been discussed between both authorities before. This is to ensure that there will not be illegal P2P trips being conducted via such apps."
ANN_0382,ST220,CAUTIOUS,HIGH,,0.9,22-09-2025,"Reason for Engine Capacity, Maximum Power and Open Market Value Thresholds in Qualifying for COE Premium and ARF Waiver under Disabled Persons Scheme",Assoc Prof Jamus Jerome Lim,1,"asked the Minister for Social and Family Development (a) what is the justification for engine capacity, maximum power and open market value thresholds in qualifying for COE premium and Additional Registration Fee (ARF) waiver under the Disabled Persons Scheme; and (b) whether these criteria are subject to appeal, especially where the disability justifies a larger-capacity or higher-value vehicle."
ANN_0292,ST6900,CAUTIOUS,HIGH,,0.9,02-03-2026,Committee of Supply – Head R (Ministry of Law),Mr Mark Lee,19,"Sir, I would like to thank Senior Minister of State Murali that IPOS is actually studying recommendations on IP financing. I think in this day and age, businesses will need as many financing options in their arsenal. I would like to ask the Senior Minister of State if IPOS has an indicative or targeted timeline, and whether we will be piloting initiatives in this area?"
ANN_0444,ST5026,POSITIVE,MEDIUM,,0.7,03-02-2026,Criteria for Implementing Free Parking Scheme in New HDB Estates Such as Tengah,Mr Chee Hong Tat,2,The Free Parking Scheme (FPS) aims to promote social interaction and foster stronger family ties by providing free parking at suitable Housing and Development Board (HDB) car parks from 7.00am to 10.30pm on Sundays and public holidays. HDB car parks are provided primarily to serve the parking needs of HDB residents. HDB will consider implementing FPS after the parking demand from the residents has stabilised and where there are sufficient parking lots to cater to residents’ needs and the expected increase in parking demand from visitors due to FPS. HDB has been monitoring the parking demand at the new car parks in Tengah and has started to offer FPS at suitable car parks progressively from 1 February 2026.
ANN_0062,ST4339,POSITIVE,HIGH,,0.9,13-01-2026,Strengthening Support and Dignity for Migrant Domestic Workers and Singapore Families,Mr Shawn Huang Wei Zhong,3,"Mr Speaker, I thank the Member for raising this important topic on the role of MDWs in the caregiving landscape in Singapore and her suggestions to better support employers in this regard. In my response, I will cover three key aspects of how the Government is addressing these issues: first, measures to support MDWs in performing their caregiving duties, such as training and alternative care options by the Government; second, measures to support MDW employers in accessing affordable care services; and third, measures to strengthen MDW employers' working relationships with their MDWs. Between 2011 and 2025, the MDW population grew by around 3% per year on average, to about 300,000 today. This is driven by various factors including demographic, social and economic changes: more elderly Singaporeans requiring care, as well as more dual-income families with less extended family support. I share the Member's view that MDWs play an important role in supporting households with different caregiving needs. Their dedication to caring for the young and elderly in our homes are invaluable to many families in Singapore. Hence, we had introduced various measures in the last five years to support MDWs' well-being, such as having mandatory rest days, as well as interviews in the first year of employment to check that they are settling in well. These measures demonstrate our commitment towards improving employment conditions for MDWs, in line with international standards. With increasing numbers of MDWs providing care to the elderly, we agree with the Member that training is important to enable them to provide quality care on a sustained basis. Both family caregivers and their MDWs may tap on the Caregivers Training Grant (CTG) to offset the costs of attending caregiver training courses organised by approved providers. The CTG was enhanced from 1 April 2024, increasing from $200 to $400 per year, per care recipient. To support caregivers' training needs, the Agency for Integrated Care (AIC) offers over 240 courses covering a range of caregiving training skills, which address the caregiving needs cited by the Member, namely dementia, elder disability and post-hospitalisation care. Home-based training is also available for caregivers to learn how to provide home-based care for their care recipients. We agree with the Member that language skills by caregivers are important to communicate effectively with their care recipients, especially for MDWs. As mentioned by the Member, employers or MDWs can tap on courses offered by the CDE, the Singapore Hokkien Huay Kuan Cultural Academy and The Salvation Army for basic conversational Hokkien and Cantonese courses respectively. Non-profit organisations, such as the Archdiocesan Commission for the Pastoral Care of Migrants and Itinerant People, Brahm Centre and Aidha also conduct English and Mandarin courses for MDWs. I also agree with the Member, that it is important to support the mental health of MDWs. Employers must provide at least one rest day per month, that cannot be compensated away, to allow MDWs to form support networks outside of the household. MOM has a dedicated helpline with native speakers for MDWs in distress. We also partner with CDE, Alliance for Domestic Employees Outreach and Brahm Centre to provide psychological first-aid training, counselling and recreational activities for MDWs to improve their mental health. Even as we strengthen MDW's caregiver support on training and mental health, we should recognise that care needs and family circumstances are diverse. As the Member has rightfully pointed out in her speech, live-in MDWs may not be the best care option for every household and we need to provide more alternatives that are better fit-for-purpose. Therefore, the Government has been working with the industry to offer a wider range of full-time and part-time eldercare and domestic services that are accessible and affordable for our seniors. In lieu of relying on a live-in MDW, alternative care options such as the recently mainstreamed Shared Stay-in Senior Caregiving Services and the upcoming Home Personal Care enhancements, can help to support seniors with their activities of daily living. Households that require part-time or ad hoc help with household chores can consider engaging companies on the Household Services Scheme (HSS) instead of hiring an MDW. Since formalising the HSS as a permanent scheme in 2021, the number of HSS companies has increased from about 80 to 240 today. The Member also highlighted affordability challenges that MDW employers may face. Let me share about the financial support and protection that the Government provides today. First, we have the Home Caregiving Grant (HCG) that currently provides cash payouts of up to $400 per month to support those who are being cared for at home and require permanent assistance with at least three ADLs. The Ministry of Health has announced that it will enhance HCG by first increasing the monthly payout from up to $400 per month to up to $600 per month; and raising the per capita household income (PCHI) eligibility threshold, from $3,600 to $4,800. The enhancements to HCG will take effect from April 2026. Second, to support families with greater need for MDWs, local households with caregiving needs enjoy a concessionary levy rate of $60 per month, instead of $300. Currently, around 72% of households hiring MDWs already benefit from the levy concession as they have either a child below 16 years old; or an elderly person at least 67 years old; or a person with disabilities living in the household. Regardless of age or impairment type, persons who require assistance permanently to perform at least one ADL, would qualify for the Levy Concession. This includes persons with dementia or who have special needs, who may physically be able to perform the ADL, but require assistance or supervision to do so. To better protect employers from high unexpected medical bills, MOM regularly reviews the coverage of medical insurance policies for MDWs. The minimum annual claim limit was raised to $60,000 in 2023. This was a significant increase from $15,000 prior to 2023, and covers 99% of inpatient and day surgery bills incurred by MDWs in the public healthcare institutions. Employers who prefer greater coverage can choose to purchase more comprehensive insurance plans. On the Member's suggestion to extend the PCP to MDWs, I will highlight that the objective of the PCP is to provide migrant workers with accessible primary healthcare, including setting up of migrant worker medical centres near dormitories, and to strengthen public health resilience. The medical centres for PCP are, thus, largely located near migrant worker dormitories, which are in areas generally not adequately served by existing medical facilities. Employers of MDWs who prefer cost predictability of primary care may consider purchasing more comprehensive insurance claims without patient coverage on a voluntary basis. I agree with the Member that employment agencies play an important role in the relationship between employers and MDW. Today, more than 80% of employers hire their MDWs with the help of an employment agency. Ensuring a good match between employers and MDWs can help to provide a good start in the working relationship. MOM has put in place process to regulate employment agencies and facilitate better matching of employers and MDWs. First, employment agencies are required to comply with MOM's regulations and guidelines to ensure that they are professional in their dealings with their clients, both the employers and the MDWs. For instance, employment agencies should not mislead, or provide inaccurate information to their clients, or provide undue pressure on their clients. employment agencies found to have breached these guidelines will be issued with demerit points, which may result in the eventual suspension or revocation of the employment agency licence. Secondly, we have adopted the approach of making information more transparent so that employers can assess the suitability of prospective MDWs based on their household needs. Employers may use the FDW eService portal to access information about MDWs' past work performance, length of each employment and reasons why MDW have left their past employment. Thirdly, MOM provides an online employment agency directory to provide information to households looking to engage an employment agency's service, including the employment agencies' customer service ratings, years of experience, retention and transfer rates of their MDWs emplaced. The directory improves transparency by allowing employers to engage the employment agencies that best meet their needs. Lastly, MOM has an education and outreach programme for both employers and MDWs to align expectations. First-time employers are required to attend the Employers' Orientation Programme, which educates employers on their responsibilities of care towards their MDWs. MDWs, in turn, must go through the Settling-in Programme which educates them on avenues to seek help when needed, on how to manage their own stress and communicate effectively with their employers. This further helps to foster a harmonious relationship between employers and their MDWs. Mr Speaker, to wrap up, the caregiving landscape in Singapore will get more challenging with increasing demand for care services across different demographics. The Government has been expanding caregiving options and ensuring they remain accessible and affordable. We will continue to find ways to safeguard the interests of MDW employers while protecting the well-being of MDWs. It takes a many-hands approach to create an ecosystem of support for MDWs and their employers. Our employment agencies, Association of Employment Agencies, CDE, the NTUC and non-governmental organisations play an important role in fostering harmonious relationships between MDWs and their employers. Let us continue to work together to sustain this ecosystem of support for MDWs and employers, and foster a culture of mutual understanding and respect within the community."
ANN_0364,ST4680,NEGATIVE,HIGH,,0.9,14-01-2026,Expression of Regret at the Conduct of Mr Pritam Singh and Consideration of His Suitability to Continue as the Leader of The Opposition,Ms Kuah Boon Theng,35,"Mr Speaker, I rise to speak on the Motion as a Nominated Member of Parliament (NMP) and a non-partisan Member of this House. I do not personally know the Leader of the Opposition. This being only my third day in Parliament, I have so far not had the opportunity to meet Mr Pritam Singh and make his acquaintance. Indeed, I have not had the chance to meet with most of my Parliamentary colleagues, so with your permission, Mr Speaker, I would like to briefly explain my own background. I am an advocate and solicitor who has been in practice for over 30 years. My profession – the legal profession – is an honourable one, and its members are held to high ethical standards to act with integrity and honesty, to uphold justice and to preserve the public's trust. I am one of the Senior Counsel who sit on the Panel of Disciplinary Tribunal Presidents on the Law Society of Singapore disciplinary cases. This means that when a complaint is made against a practising lawyer alleging professional misconduct and the matter is deemed serious enough to warrant investigation by a Disciplinary Tribunal, I have from time to time been appointed to preside over such cases. In considering these cases, the Disciplinary Tribunal must first be satisfied that the charges of professional misconduct are proven beyond reasonable doubt. The Tribunal must then consider if due cause has been shown that would warrant referring the lawyer to the Court of Three Judges, for consideration of disciplinary action. Just to explain to Members that findings that would justify such a referral for disciplinary action include cases where the advocate and solicitor: one, has been convicted of a criminal offence, implying a defect of character which makes him or her unfit for the profession; two, has been found guilty of fraudulent or grossly improper conduct in the discharge of his or her professional duty, or guilty of certain breaches that amount to improper conduct or practice as an advocate and solicitor; and three, has been guilty of misconduct unbefitting an advocate and solicitor as an officer of the Supreme Court or as a member of an honourable profession. That list is not intended to be exhaustive. I should also mention that as legal counsel, I advise the medical profession, which is another profession that is held to high standards of ethical conduct. Doctors, dentists, nurses and allied health professionals are also subjected to self-regulation in the form of a complaints and disciplinary process. If allegations of professional misconduct are proven and due cause is shown, a doctor's privileges to practice could be suspended or revoked. And like lawyers, doctors can be disciplined by their own professional body, even if the doctor has already been separately held accountable in a Court of law and convicted for a criminal offence. One is accountable to the law, in a criminal Court, but must also be accountable to one's own profession. Indeed, the professions of law and medicine have much in common. In July 2017, the Honourable the Chief Justice Sundaresh Menon delivered the 23rd Gordon Arthur Ransome Oration entitled, “Law and Medicine: Professions of Honour, Service and Excellence”, in which he referenced lawyers and doctors as the “sibling professions of law and medicine”, who serve critical functions in contemporary society. He called on members of both professions to, among other things, “appreciate and commit to their shared calling to public service”, and “to serve with excellence in ethics as well as competence, so as not to betray the trust of the laypersons who rely on professionals to safeguard their interests and welfare”. In another important speech he would go on to deliver in March 2018 entitled, “Medicine and Law: Comparative Perspectives on Professional Conduct and Discipline”, our Chief Justice will go on to say, and again, I quote, ""It is for the sake of the protection of the public, therefore, that the professions have always sought to regulate themselves and to punish those of their number who are guilty of misconduct. In this regard, formal disciplinary proceedings provide not only a means for a profession to enforce its standards, but also an avenue for it to communicate to the public, as well as to underscore to its members, the values and ethos which undergird its work."" The point I wish to make is this – anyone who has taken the Hippocratic Oath and been conferred the privileges of medical practice, and anyone who has been brought up in the best traditions of the bar, and that includes the Leader of the Opposition, will know very well that we are called by our profession to act with honour and integrity. The special privileges that we receive as lawyers and doctors can be taken away, if we do not live up to the standards of honesty and probity that is expected from us. So, I ask this. What more, if one is an MP in service of the public? What more, if one is the Leader of the Opposition, who has been specially conferred with the privileges and respect that comes with that special position? Surely, the standards of conduct for the profession of Parliamentarians cannot be lower than that which is expected from the legal or medical professional. And what the Chief Justice has alluded to about professional bodies always seeking to regulate themselves and having processes to enforce standards is, to me, what this Motion is all about. It is not enough for any profession to simply claim to have standards of conduct and declare itself an honourable profession. To retain the trust and confidence of the public, we must be prepared to call out behaviour and conduct that has fallen short of those standards, hold people to account and consider appropriate sanction or measures that must be taken. In considering this Motion, we look to the decision of Justice of the Court of Appeal, Steven Chong, who dismissed the appeal lodged by the Leader of the Opposition and upheld the conviction on two charges of wilfully giving false answers to a Parliamentary Committee of Privileges. Upholding the rule of law means we must accept the finality and authority of our Court judgments. The District Judge rendered his decision only after weighing all the evidence, hearing the parties’ submissions and applying the law without fear or favour. His decision was in turn scrutinised closely by a very senior appellate judge, who was satisfied that the conviction must be upheld. Whether we like the outcome or find it disappointing, the integrity of our legal system depends on our commitment to honour the result. And I am glad that following the unsuccessful appeal, Mr Pritam Singh had publicly stated that he accepts the Court’s judgment fully and without reservation, although it now seems that he has clarified he accepts the Court’s decision only because there is no other avenue of appeal, not because he actually agrees that the decision was correct. To wilfully give false answers must mean that the conduct leading to conviction involved dishonesty. The first paragraph of the Motion asks that we affirm that honesty and integrity are fundamental pillars of Singapore’s parliamentary and political system. To this, I say that there should be no question in the minds of any reasonable right-thinking person, that that must be the case. If the public that we serve are to have trust and confidence in our systems, they have every right to demand that honesty and integrity be the fundamental pillars by which we conduct ourselves and Parliament’s business, and there should be no hesitation on our part to support paragraph 1 of the Motion, as well as paragraph 6 of the Motion, which calls upon all MPs to uphold their solemn duty to respect and abide by the law, act with integrity at all times and honour the trust placed in them by Singaporeans. I would go so far as to say that if we were to vote on each paragraph of the Motion separately, if anyone were to vote “no” to paragraph 1 and paragraph 6, that would automatically raise serious questions about their fitness to serve. The other paragraphs of the Motion that relate to Mr Pritam Singh’s conduct calls on each of us to indicate if we agree with the characterisation of that conduct as dishonourable and unbecoming of an MP, and whether Mr Pritam Singh’s conviction and conduct render him unsuitable to continue as the Leader of the Opposition, on grounds that his continuation in this role would undermine the standing of Parliament and public confidence in the integrity of Singapore’s political system. As I have explained, the need to characterise misconduct and consider if it is serious enough to potentially warrant the curtailment or stripping away of certain special privileges is certainly not a decision that is new to me, when I preside over a Disciplinary Tribunal. What I can say is this – when we make our deliberations and vote on the Motion, it must never be based on personal factors but purely on the objective standards of conduct that we are called to uphold and in circumstances where an authoritative finding of guilt has already been made. I trust that all of us will approach the Motion in the same way and make our judgment based on these unassailable principles and sound objective considerations. Finally, I want to say this. We are all human and we all make mistakes. We may commit errors of judgement, maybe even serious ones. The true test of our character lies not in our failings or what we may have done on our worst day. It is in how we respond, whether we are able to openly acknowledge our wrongdoings, show genuine remorse and contrition, not seeking to lay blame elsewhere. In this Motion, Members are asked if we agree that Mr Pritam Singh’s conduct was indeed dishonourable and unbecoming of an MP, and that his continuation as Leader of the Opposition will undermine the standing of Parliament and public confidence in the integrity of our political system. I invite Mr Pritam Singh to reflect on his own conduct and indicate if he would be the first to agree that he has, indeed, fallen below the standards that should rightly be expected of him, and whether he would respond appropriately by voluntarily agreeing to give up the position of Leader of the Opposition. It would be the clearest sign he could offer this House that he has indeed learned the error of his ways, and he acknowledges that the trust and respect that comes with the position of Leader of the Opposition is one that he now has to work hard to earn back. Thank you, Mr Speaker. I otherwise support the Motion."
ANN_0508,ST422,CAUTIOUS,HIGH,,0.9,23-09-2025,Management of Bullying in Schools,Mr Desmond Lee,17,"Sir, on the first question, as I mentioned earlier, there are a range of disciplinary measures that are availed to our schools. They apply it based on the circumstances and based on the children concerned. This idea of suspension, the feedback that the Member has given to us is also feedback we have received for some children. Suspension from school, sometimes, is also a safety measure to separate the children and ask the child concerned to not come to class, it can be viewed differently. For some children, they feel that this is a consequence that they learn from. For some others, it might not quite have the intended effect because they see it through a different lens and they would not mind being away from school and being at home, and worse, if there is little or no supervision at home, if parents are busy at work. Therefore, our schools also do what you call in-school suspension, where you are away from the class, but you do your learning or do some other community work or service in the school as a disciplinary measure for the actions. The Member raised two other suggestions. I view them as suggestions and ideas. One, an anti-retaliation clause, another on accessible bundle of channels. I will take it in the spirit, as I mentioned earlier, that the Member's views, as well as those of other Members, will be studied and considered."
ANN_0456,ST3487,CAUTIOUS,HIGH,,0.9,05-11-2025,Actions Taken to Assist Full-time Teachers' Workload based on OECD TALIS 2024 Report Results,Mr Patrick Tay Teck Guan,1,"asked the Minister for Education whether the Ministry will consider hiring more administrative staff or piloting contingent teaching assistants similar to those of international schools and universities to help secondary school teachers focus on their core teaching duties, following the recently released OECD TALIS 2024 report, which found that full-time secondary school teachers worked more hours than the OECD average but fewer hours on teaching."
ANN_0453,ST7102,CAUTIOUS,HIGH,,0.9,02-03-2026,Energy Consumption Projections of AI Park at one-north and Energy Efficiency Measures,Mr Dennis Tan Lip Fong,1,asked the Minister for Digital Development and Information (a) what is the projected annual electricity and water consumption at full capacity for the new artificial intelligence (AI) park at one-north; (b) how will the Ministry measure software-level energy efficiency for firms under the national AI Missions; and (c) whether the Government will mandate energy-intensity disclosures for large-scale AI models to mitigate any rebound effect on national energy demand.
ANN_0529,ST5108,CAUTIOUS,HIGH,,0.9,03-02-2026,Estimated Carbon Footprint and Air Pollutant Emissions from Firework Displays at Major Events,Dr Neo Kok Beng,1,"asked the Minister for Sustainability and the Environment (a) what is the estimated carbon footprint and air pollutant emissions arising from National Day Parade (NDP) firework use; (b) whether the Ministry has any plans to progressively reduce, eliminate or replace fireworks displays with lower-emission alternatives, like large-scale drone light shows, for future NDPs; and (c) if so, whether the Ministry will consider developing local capabilities for large-scale drone light shows."
ANN_0071,ST4595,CAUTIOUS,HIGH,,0.9,14-01-2026,Building on Working Relationship with Saudi Authorities to Manage Haj Arrangements and Quotas for Singaporeans,Ms Yeo Wan Ling,3,"I had constituents meet with me to ask more about the support that can be given to them for their Haj trips and especially those of their senior parents, particularly in the safety and health aspects when they are at Haj. I hope that the Minister could provide us with some examples of how MUIS, as well as the Ministry, is assisting them on this and supporting them through this. And I am also heartened that there are workings right now to ask for a higher quota. But could I ask: is there anymore that we can do to improve our chances of obtaining a higher quota for Haj?"
ANN_0478,ST5855,CAUTIOUS,HIGH,,0.9,12-02-2026,Appeals on Fines against Illegal U-Turns Guided by GPS Navigation Apps for Past Five Years and Solutions Taken by Police,Mr Melvin Yong Yik Chye,1,"asked the Coordinating Minister for National Security and Minister for Home Affairs (a) in the past five years, how many appeals have the Traffic Police received against fines for illegal U-turns, citing Global Positioning System mobile applications that have guided drivers to take the illegal routes; and (b) whether the Police work closely with these navigation companies to rectify such errors."
ANN_0324,ST3325,POSITIVE,HIGH,,0.9,05-11-2025,Sentencing Consistency following Issuance of Singapore Medical Council Sentencing Guidelines,Mr Ong Ye Kung,2,"The post-2019 changes to the Singapore Medical Council (SMC) disciplinary process were effected through amendments to the Medical Registration Act 1997 on 1 July 2022. Following the changes, the Minister for Health appoints an independent Disciplinary Commission (DC) to convene Disciplinary Tribunals (DTs). DC also oversees the processes of DTs and training of the DT members on legal concepts, such as the rules of natural justice and due process, sentencing principles and proportionate sentencing. DT members draw on their relevant professional expertise and come to an autonomous decision, while remaining within the guidance provided by the SMC Sentencing Guidelines, case precedents and appeal judgements by the Court of Three Judges (C3J). This compliance with sentencing benchmarks and the appeal judgements of C3J ensure that decisions made are consistent, fair and proportionate to the offences disclosed, and take relevant mitigating circumstances into consideration. These changes have provided greater transparency and predictability in disciplinary processes and outcomes. This includes the establishment of an Inquiry Committee to first assess whether there is any substantive merit to the complaints made and a time-bar for incidents that happened more than six years from the complainant's knowledge of the incident. The time given to the Complaints Committee and DT to make their respective decisions is further prescribed in the legislation so that disciplinary cases can be closed expediently."
ANN_0559,ST5857,CAUTIOUS,HIGH,,0.9,12-02-2026,Tracking of Recurring Police Reports against Business Sales Practices in Past Five Years to Identify Potential Criminal Conduct,Mr Low Wu Yang Andre,1,"asked the Coordinating Minister for National Security and Minister for Home Affairs (a) in the past five years, how many business entities were the subject of recurring or repeated police reports regarding sales practices that were subsequently deemed to be civil disputes; and (b) whether the Police tracks such repeated reports to identify potential criminal conduct."
ANN_0286,ST6974,POSITIVE,MEDIUM,,0.7,02-03-2026,Committee of Supply – Head Q (Ministry of Digital Development and Information),Ms Jasmin Lau,27,"I thank Mr Henry Kwek for asking the clarification, because it gives us a chance to explain to the rest of Singaporeans how we try to optimise. I mentioned faster and better services just now, but it is very important that we do not view digital transformation as just one or two metrics. Our systems must be fast, but also secure. Efficient, but also resilient. Ambitious, but also trusted. And so, we cannot afford to optimise one dimension over another. It is very educational, and I hope more Singaporeans can understand that we must optimise across all dimensions – speed, security, cost and trust."
ANN_0542,ST7287,CAUTIOUS,HIGH,,0.9,03-03-2026,Accident Risk for Taxi and Private Hire Car Drivers As a Result of Distance Travelled and Driver Fatigue,Dr Charlene Chen,1,"asked the Acting Minister for Transport (a) whether the Ministry has assessed the accident risk for (i) taxi and private hire car drivers (ii) delivery riders based on exposure metrics, such as distance travelled; and (b) how fatigue awareness and management are incorporated into vocational licensing and rider training frameworks to support their safety and wellbeing."
ANN_0355,ST4529,NEUTRAL,HIGH,,0.9,13-01-2026,Data on HDB Flats with Accrued Interest on Outstanding Resale Levies and Waiver Approvals for Second-time Subsidised Flat Buyers in Last 10 Years,Mr Chua Kheng Wee Louis,1,"asked the Minister for National Development (a) what is the number of HDB flats in respect of which accrued interest on the resale levy will be payable if the former owners purchase a second subsidised flat; and (b) over the last 10 years, (i) what is the number of cases annually where such resale levy interest was charged and (ii) what is the number of partial or full waivers granted."
ANN_0020,ST7226,CAUTIOUS,HIGH,,0.9,03-03-2026,Committee of Supply – Head S (Ministry of Manpower),Mr Melvin Yong Yik Chye,34,"Mr Chairman, workplace safety is not a statistic, it is about lives, families and futures. I am encouraged that the workplace fatal injury rate for 2025 has fallen to 0.96 per 100,000 workers, down from 1.2 in 2024. This reflects the sustained efforts of workers, employers and the Government. But every life lost at work is one too many. Improvements must not lead to complacency. We must now take the next decisive steps. First, workplace safety and health (WSH) must evolve to reflect our ageing workforce. As retirement and re-employment ages rise, longer careers must also be safer careers. Risks such as falls, musculoskeletal disorders and fatigue cut across all industries, not just traditionally high-risk sectors. Employers must go beyond compliance. They should redesign jobs, automate hazardous tasks and eliminate risks at the source. Safer work design must become the norm, not the exception. Where safety technology has been proven to reduce accidents, adoption should not remain voluntary. In high-risk sectors, MOM should move towards mandating technologies such as anti-collision systems, video analytics to detect unsafe acts, and fatigue detection tools. If these technologies save lives, we should require their use. Government can also do more to drive change. Public procurement policies should reward companies with strong WSH records and clear investments in risk elimination and job redesign. Second, fatigue must be treated as a core safety issue. Guidelines are a good start, but guidelines alone are insufficient. MOM should strengthen safeguards on working hours and rest periods, and require employers to implement formal fatigue risk management systems. Finally, we must continue raising standards for migrant worker welfare. While I welcome the enhanced dormitory standards, dormitories should be better integrated with surrounding communities, with accessible healthcare, recreation and essential amenities closer to where the workers live. Sir, workplace safety and worker welfare are not compliance exercises. They are commitments to dignity, responsibility and fairness. If we know what works, we must mandate it. If we see what harms, we must redesign it. And if we set standards, we must enforce them, because every worker deserves a safe and healthy workplace."
